name,image,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value
0N1 #2134,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2134.png,Background,Dark Smoke,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Garou (Jasper),,Hair,Fade (Azurite),,Head,Fedora (Obsidian),,Mouth,Frown,,Spirit,8,10,Strength,7,10,Style,6,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Jasper/Obsidian),
0N1 #2413,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2413.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Citrine),,Face,Bandaid,,Hair,Fade (Pearl),,Head,Flat Cap (Obsidian),,Mouth,Neutral,,Spirit,1,10,Strength,4,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2316,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2316.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Bubblegum,,Hair,Bob (Quartz),,Head,Headset,,Mouth,Smirk,,Spirit,3,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #2456,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2456.png,Background,Citrine,,Body,Azurite,,Extra,Earring (Double),,Eyes,Open (Azurite),,Face,Nose Scar,,Hair,Spiky (Citrine),,Head,Void,,Mouth,Frown,,Spirit,1,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2243,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2243.png,Background,Light Smoke,,Body,Ash,,Extra,Super Aura,,Eyes,Aggressive,,Face,Hannya Mask (Jasper),,Hair,Pompadour (Citrine),,Head,0-Headphones (Pearl),,Mouth,Angry (Oni),,Spirit,10,10,Strength,8,10,Style,10,10,Type,0N1,,Wear,Neon Hood (Emerald),
0N1 #2267,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2267.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Turqouise),,Hair,Ponytail (Rose),,Head,Headset,,Mouth,Neutral,,Spirit,1,10,Strength,4,10,Style,5,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Citrine),
0N1 #2304,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2304.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Jasper),,Face,Nose Scar,,Hair,Bob (Obsidian),,Head,Headphones (Turquoise),,Mouth,Neutral,,Spirit,4,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #2169,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2169.png,Background,Citrine,,Body,Ash,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Azurite),,Face,KULT Mask (Pearl),,Hair,Bob (Obsidian),,Head,Earbuds,,Mouth,Frown,,Spirit,4,10,Strength,5,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2387,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2387.png,Background,Citrine,,Body,Citrine,,Extra,Void,,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Jasper),,Hair,Spiky (Obsidian),,Head,Earbuds,,Mouth,Neutral,,Spirit,2,10,Strength,4,10,Style,4,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #2402,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2402.png,Background,Citrine,,Body,Jasper,,Extra,Void,,Eyes,Open (Citrine),,Face,Bubblegum,,Hair,Bob (Rose),,Head,Earbuds,,Mouth,Smirk,,Spirit,2,10,Strength,5,10,Style,4,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #2367,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2367.png,Background,Dark Smoke,,Body,Jasper,,Extra,Lucky no. 7 Earring,,Eyes,Open (Jasper),,Face,Void,,Hair,Fade (Jasper),,Head,Void,,Mouth,Angry,,Spirit,5,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Track Jacket (Obsidian),
0N1 #2471,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2471.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,PR Mask (Turqouise),,Hair,Fade (Pearl),,Head,Snapback (Jasper),,Mouth,Frown,,Spirit,5,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #2405,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2405.png,Background,Jasper,,Body,Citrine,,Extra,Void,,Eyes,Half Open (Jasper),,Face,Nose Scar,,Hair,Spiky (Obsidian),,Head,Headphones (Pearl),,Mouth,Smirk,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2333,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2333.png,Background,Light Smoke,,Body,Type-01,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Azurite),,Face,Garou (Jasper),,Hair,Spiky (Pearl),,Head,Rose,,Mouth,Angry,,Spirit,8,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Ninja (Obsidian),
0N1 #2347,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2347.png,Background,Technogod,,Body,Water,,Extra,Dark Aura,,Eyes,Angry (Oni),,Face,Kitsune Mask (Gold),,Hair,Long (Turquoise),,Head,Fedora (Obsidian),,Mouth,Open,,Spirit,9,10,Strength,9,10,Style,10,10,Type,0N1,,Wear,Ninja (Obsidian),
0N1 #2229,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2229.png,Background,Dark Smoke,,Body,Obsidian,,Extra,Lucky no. 7 Earring,,Eyes,Open (Citrine),,Face,Vape,,Hair,Long (Obsidian),,Head,Fedora (Charcoal),,Mouth,Frown,,Spirit,5,10,Strength,8,10,Style,8,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #2373,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2373.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Angry (Azurite),,Face,Glasses (Obsidian),,Hair,Fade (Pearl),,Head,Snapback (Jasper),,Mouth,Frown,,Spirit,5,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #2359,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2359.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,PR Mask (Jasper),,Hair,Dreads (Bronzite),,Head,Earbuds,,Mouth,Smirk,,Spirit,4,10,Strength,1,10,Style,2,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #2276,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2276.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,Void,,Hair,Bob (Obsidian),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,1,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #2336,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2336.png,Background,Citrine,,Body,Jasper,,Extra,Earring (Double),,Eyes,Open (Azurite),,Face,KULT Mask (Obsidian),,Hair,Dreads (Obsidian),,Head,Snapback (Pearl),,Mouth,Smirk,,Spirit,3,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #2285,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2285.png,Background,Azurite,,Body,Azurite,,Extra,Void,,Eyes,Angry (Citrine),,Face,Nose Scar,,Hair,Ponytail (Rose),,Head,Pen,,Mouth,Neutral,,Spirit,4,10,Strength,4,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2115,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2115.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Spiky (Citrine),,Head,Earbuds,,Mouth,Neutral,,Spirit,4,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #2264,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2264.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Azurite),,Face,PR Mask (Jasper),,Hair,Dreads (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,4,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #2434,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2434.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Open (Citrine),,Face,Bandaid,,Hair,Spiky (Citrine),,Head,Headset,,Mouth,Neutral,,Spirit,1,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #2515,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2515.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Bubblegum,,Hair,Dreads (Bronzite),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,2,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #2315,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2315.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Plague Mask (Obsidian),,Hair,Fade (Obsidian),,Head,Fedora (Charcoal),,Mouth,Neutral,,Spirit,3,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2299,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2299.png,Background,Citrine,,Body,Jasper,,Extra,Loop Earring,,Eyes,Open (Citrine),,Face,Void,,Hair,Fade (Pearl),,Head,Void,,Mouth,Frown,,Spirit,3,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Citrine),
0N1 #2401,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2401.png,Background,Jasper,,Body,Azurite,,Extra,Earring (Double),,Eyes,Open (Citrine),,Face,PR Mask (Citrine),,Hair,Long (Turquoise),,Head,Snapback (Jasper),,Mouth,Smirk,,Spirit,3,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2242,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2242.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Jasper),,Face,KULT Mask (Pearl),,Hair,Ponytail (Obsidian),,Head,Headphones (Pearl),,Mouth,Frown,,Spirit,5,10,Strength,5,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #2470,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2470.png,Background,Azurite,,Body,Ash,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Jasper),,Face,Void,,Hair,Ponytail (Obsidian),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,1,10,Strength,1,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Citrine),
0N1 #2292,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2292.png,Background,Dark Smoke,,Body,Azurite,,Extra,Lucky no. 7 Earring,,Eyes,Open (Jasper),,Face,Garou (Jasper),,Hair,Bob (Azurite),,Head,E-A1D,,Mouth,Angry,,Spirit,5,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #2366,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2366.png,Background,Azurite,,Body,Type-01,,Extra,0N1 Logo Pin (Black),,Eyes,Flat,,Face,PR Mask (Charcoal),,Hair,Ponytail (Rose),,Head,Headphones (Citrine),,Mouth,Smirk,,Spirit,7,10,Strength,8,10,Style,6,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #2196,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2196.png,Background,Light Smoke,,Body,Type-01,,Extra,Void,,Eyes,Squint (Jasper),,Face,Plague Mask (Obsidian),,Hair,Dreads (Azurite),,Head,Rose,,Mouth,Frown,,Spirit,5,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Jasper/Obsidian),
0N1 #2185,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2185.png,Background,Azurite,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Angry (Jasper),,Face,PR Mask (Turqouise),,Hair,Dreads (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,2,10,Strength,4,10,Style,3,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2332,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2332.png,Background,Jasper,,Body,Citrine,,Extra,Earring (Double),,Eyes,Open (Citrine),,Face,Bandaid,,Hair,Dreads (Obsidian),,Head,Fedora (Charcoal),,Mouth,Frown,,Spirit,1,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Turquoise),
0N1 #2327,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2327.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Azurite),,Face,Bandaid,,Hair,Spiky (Citrine),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,2,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #2303,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2303.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Kitsune Mask (Pearl),,Hair,Ponytail (Obsidian),,Head,Void,,Mouth,Neutral,,Spirit,2,10,Strength,3,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #2266,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2266.png,Background,Light Smoke,,Body,Type-01,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Azurite),,Face,Masquerade (Obsidian),,Hair,Dreads (Azurite),,Head,Snapback (Obsidian),,Mouth,Neutral,,Spirit,8,10,Strength,8,10,Style,7,10,Type,B4K3M0-N0,,Wear,T-Shirt (Jasper),
0N1 #2346,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2346.png,Background,Azurite,,Body,Ash,,Extra,Void,,Eyes,Half Open (Citrine),,Face,Skull Mask,,Hair,Bob (Quartz),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,1,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #2223,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2223.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Open (Azurite),,Face,T-Goggles,,Hair,Ponytail (Turquoise),,Head,Headphones (Rose),,Mouth,Smirk,,Spirit,1,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2250,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2250.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Citrine),,Face,Skull Mask,,Hair,Ponytail (Rose),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,5,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #2157,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2157.png,Background,Light Smoke,,Body,Pearlescent,,Extra,Lucky no. 7 Pin,,Eyes,Angry (Oni),,Face,Hannya Mask (Jasper),,Hair,Pixie (Obsidian),,Head,Cat Ears (Cool),,Mouth,Angry (Oni),,Spirit,10,10,Strength,9,10,Style,9,10,Type,0N1,,Wear,Sleeveless (Citrine),
0N1 #2168,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2168.png,Background,Jasper,,Body,Jasper,,Extra,Earring (Double),,Eyes,Squint (Azurite),,Face,KULT Mask (Obsidian),,Hair,Spiky (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,5,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #2275,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2275.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Nose Scar,,Hair,Half-Buzz (Pearl),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,4,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2133,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2133.png,Background,Azurite,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Angry (Citrine),,Face,Skull Mask,,Hair,Bob (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,2,10,Strength,5,10,Style,3,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2150,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2150.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,Kitsune Mask (Pearl),,Hair,Bob (Obsidian),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,4,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #2335,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2335.png,Background,Azurite,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,Glasses (Obsidian),,Hair,Long (Rose),,Head,Flat Cap (Pearl),,Mouth,Smirk,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #2257,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2257.png,Background,Jasper,,Body,Azurite,,Extra,Void,,Eyes,Eye Shadow (Azurite),,Face,T-Goggles,,Hair,Bob (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,3,10,Strength,5,10,Style,5,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #2284,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2284.png,Background,Citrine,,Body,Jasper,,Extra,Void,,Eyes,Open (Azurite),,Face,Bandaid,,Hair,Bob (Obsidian),,Head,Pen,,Mouth,Neutral,,Spirit,5,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #2192,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2192.png,Background,Jasper,,Body,Obsidian,,Extra,Loop Earring,,Eyes,Angry (Citrine),,Face,Mempo Mask (Obsidian),,Hair,Top Knot (Pearl),,Head,Void,,Mouth,Neutral,,Spirit,7,10,Strength,5,10,Style,6,10,Type,B4K3M0-N0,,Wear,Dress (Pearl),
0N1 #2236,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2236.png,Background,Dark Smoke,,Body,Jasper,,Extra,Lucky no. 7 Pin,,Eyes,Half Open (Jasper),,Face,Garou (Citrine),,Hair,Long (Rose),,Head,Snapback (Jasper),,Mouth,Neutral,,Spirit,7,10,Strength,5,10,Style,5,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #2228,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2228.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Jasper),,Face,Glasses (Obsidian),,Hair,Spiky (Obsidian),,Head,Headphones (Jasper),,Mouth,Neutral,,Spirit,3,10,Strength,4,10,Style,5,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #2433,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2433.png,Background,Jasper,,Body,Jasper,,Extra,Void,,Eyes,Half Open (Azurite),,Face,Void,,Hair,Bob (Rose),,Head,Headphones (Citrine),,Mouth,Smirk,,Spirit,1,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #2358,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2358.png,Background,Citrine,,Body,Citrine,,Extra,Void,,Eyes,Open (Citrine),,Face,Glasses (Obsidian),,Hair,Bob (Rose),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,3,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2314,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2314.png,Background,Jasper,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Citrine),,Face,Plague Mask (Pearl),,Hair,Pixie (Turquoise),,Head,Headphones (Pearl),,Mouth,Smirk,,Spirit,7,10,Strength,7,10,Style,6,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Pearl/Azurite),
0N1 #2298,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2298.png,Background,Light Smoke,,Body,Obsidian,,Extra,Loop Earring,,Eyes,Open (Azurite),,Face,Kitsune Mask (Pearl),,Hair,Dreads (Azurite),,Head,Fedora (Obsidian),,Mouth,Angry,,Spirit,8,10,Strength,5,10,Style,7,10,Type,B4K3M0-N0,,Wear,T-Shirt (Jasper),
0N1 #2263,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2263.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,PR Mask (Citrine),,Hair,Dreads (Obsidian),,Head,Snapback (Pearl),,Mouth,Smirk,,Spirit,4,10,Strength,3,10,Style,2,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #2206,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2206.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Jasper),,Face,Kitsune Mask (Pearl),,Hair,Spiky (Obsidian),,Head,Headphones (Rose),,Mouth,Smirk,,Spirit,3,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #2291,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2291.png,Background,Citrine,,Body,Ash,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Azurite),,Face,Bandaid,,Hair,Ponytail (Obsidian),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,3,10,Strength,5,10,Style,4,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2241,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2241.png,Background,Citrine,,Body,Jasper,,Extra,Earring (Double),,Eyes,Open (Azurite),,Face,Bubblegum,,Hair,Dreads (Bronzite),,Head,Snapback (Jasper),,Mouth,Smirk,,Spirit,4,10,Strength,1,10,Style,1,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #2400,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/2400.png,Background,Azurite,,Body,Jasper,,Extra,Void,,Eyes,Eye Shadow (Citrine),,Face,Bubblegum,,Hair,Ponytail (Rose),,Head,Void,,Mouth,Frown,,Spirit,1,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Turquoise),
